OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
1317,17,Meath,195044,2020/04/19 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,526,269.6827383,,,6658570746,554844.7505
1318,18,Monaghan,61386,2020/04/19 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,198,322.5491154,,,3768943157,392803.0473
1319,19,Offaly,77961,2020/04/19 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,204,261.6692962,,,5558826350,561440.3786
1320,20,Roscommon,64544,2020/04/19 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,94,145.6370848,,,7278743876,622494.1546
1321,21,Sligo,65535,2020/04/19 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,86,131.2275883,,,5348370378,682286.8703
1322,22,Tipperary,159553,2020/04/19 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,313,196.1730585,,,11551196729,781276.5797
1323,23,Waterford,116176,2020/04/19 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,112,96.40545379,,,4848379555,643184.904
1324,24,Westmeath,88770,2020/04/19 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,361,406.6689197,,,5208705730,422669.3327
1325,25,Wexford,149722,2020/04/19 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,110,73.4694968,,,6332221063,589324.4767
1326,26,Wicklow,142425,2020/04/19 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,451,316.6578901,,,5580728579,427539.1986
1327,1,Carlow,56932,2020/04/20 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,75,131.7361062,,,2432351721,319348.5725
1328,2,Cavan,76176,2020/04/20 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,426,559.2312539,,,5575009911,515954.4965
1329,3,Clare,118817,2020/04/20 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,188,158.2265164,,,8722541706,1013948.95
1330,4,Cork,542868,2020/04/20 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1076,198.2065622,,,19529490886,2129949.409
1331,5,Donegal,159192,2020/04/20 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,399,250.6407357,,,14624041937,2145085.774
1332,6,Dublin,1347359,2020/04/20 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,7718,572.8243178,,,2612632655,449433.5318
1333,7,Galway,258058,2020/04/20 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,301,116.6404452,,,17079158586,1972288.286
1334,8,Kerry,147707,2020/04/20 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,266,180.0862518,,,12483603408,1753779.819
1335,9,Kildare,222504,2020/04/20 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,849,381.5661741,,,4726063622,422182.0368
1336,10,Kilkenny,99232,2020/04/20 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,217,218.6794582,,,5585391835,453397.5722
1337,11,Laois,84697,2020/04/20 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,182,214.883644,,,4731211499,398512.4622
1338,12,Leitrim,32044,2020/04/20 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,56,174.7597054,,,4618679673,453253.685
1339,13,Limerick,194899,2020/04/20 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,385,197.5382121,,,7206726912,673892.6905
1340,14,Longford,40873,2020/04/20 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,98,239.7670834,,,3097977869,315245.1728
1341,15,Louth,128884,2020/04/20 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,488,378.6350517,,,2386326963,352203.5172
1342,16,Mayo,130507,2020/04/20 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,339,259.7561817,,,16036984139,2101964.077
1343,17,Meath,195044,2020/04/20 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,541,277.3733106,,,6658570746,554844.7505
1344,18,Monaghan,61386,2020/04/20 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,218,355.1298342,,,3768943157,392803.0473
1345,19,Offaly,77961,2020/04/20 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,207,265.5173741,,,5558826350,561440.3786
1346,20,Roscommon,64544,2020/04/20 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,95,147.1864155,,,7278743876,622494.1546
1347,21,Sligo,65535,2020/04/20 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,88,134.2793927,,,5348370378,682286.8703
1348,22,Tipperary,159553,2020/04/20 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,327,204.9475723,,,11551196729,781276.5797
1349,23,Waterford,116176,2020/04/20 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,114,98.12697975,,,4848379555,643184.904
1350,24,Westmeath,88770,2020/04/20 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,370,416.80748,,,5208705730,422669.3327
1351,25,Wexford,149722,2020/04/20 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,132,88.16339616,,,6332221063,589324.4767
1352,26,Wicklow,142425,2020/04/20 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,463,325.0833772,,,5580728579,427539.1986
1353,1,Carlow,56932,2020/04/21 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,79,138.7620319,,,2432351721,319348.5725
1354,2,Cavan,76176,2020/04/21 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,459,602.5519849,,,5575009911,515954.4965
1355,3,Clare,118817,2020/04/21 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,208,175.0591245,,,8722541706,1013948.95
1356,4,Cork,542868,2020/04/21 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1086,200.0486306,,,19529490886,2129949.409
1357,5,Donegal,159192,2020/04/21 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,413,259.4351475,,,14624041937,2145085.774
1358,6,Dublin,1347359,2020/04/21 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,7991,593.0861782,,,2612632655,449433.5318
1359,7,Galway,258058,2020/04/21 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,307,118.9655039,,,17079158586,1972288.286
1360,8,Kerry,147707,2020/04/21 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,269,182.1172998,,,12483603408,1753779.819
1361,9,Kildare,222504,2020/04/21 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,865,388.7570561,,,4726063622,422182.0368
1362,10,Kilkenny,99232,2020/04/21 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,224,225.7336343,,,5585391835,453397.5722
1363,11,Laois,84697,2020/04/21 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,187,220.7870409,,,4731211499,398512.4622
1364,12,Leitrim,32044,2020/04/21 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,56,174.7597054,,,4618679673,453253.685
1365,13,Limerick,194899,2020/04/21 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,390,200.1036434,,,7206726912,673892.6905
1366,14,Longford,40873,2020/04/21 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,99,242.2136863,,,3097977869,315245.1728
1367,15,Louth,128884,2020/04/21 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,505,391.8252072,,,2386326963,352203.5172
1368,16,Mayo,130507,2020/04/21 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,365,279.6784847,,,16036984139,2101964.077
1369,17,Meath,195044,2020/04/21 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,552,283.0130637,,,6658570746,554844.7505
1370,18,Monaghan,61386,2020/04/21 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,249,405.6299482,,,3768943157,392803.0473
1371,19,Offaly,77961,2020/04/21 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,215,275.7789151,,,5558826350,561440.3786
1372,20,Roscommon,64544,2020/04/21 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,96,148.7357462,,,7278743876,622494.1546
1373,21,Sligo,65535,2020/04/21 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,88,134.2793927,,,5348370378,682286.8703
1374,22,Tipperary,159553,2020/04/21 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,336,210.5883312,,,11551196729,781276.5797
1375,23,Waterford,116176,2020/04/21 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,115,98.98774274,,,4848379555,643184.904
1376,24,Westmeath,88770,2020/04/21 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,378,425.8195336,,,5208705730,422669.3327
1377,25,Wexford,149722,2020/04/21 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,132,88.16339616,,,6332221063,589324.4767
1378,26,Wicklow,142425,2020/04/21 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,464,325.7855011,,,5580728579,427539.1986
1379,1,Carlow,56932,2020/04/22 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,80,140.5185133,,,2432351721,319348.5725
1380,2,Cavan,76176,2020/04/22 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,499,655.0619618,,,5575009911,515954.4965
1381,3,Clare,118817,2020/04/22 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,237,199.4664063,,,8722541706,1013948.95
1382,4,Cork,542868,2020/04/22 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1095,201.7064922,,,19529490886,2129949.409
1383,5,Donegal,159192,2020/04/22 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,421,264.4605257,,,14624041937,2145085.774
1384,6,Dublin,1347359,2020/04/22 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,8477,629.1567429,,,2612632655,449433.5318
1385,7,Galway,258058,2020/04/22 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,323,125.1656604,,,17079158586,1972288.286
1386,8,Kerry,147707,2020/04/22 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,269,182.1172998,,,12483603408,1753779.819
1387,9,Kildare,222504,2020/04/22 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,946,425.160896,,,4726063622,422182.0368
1388,10,Kilkenny,99232,2020/04/22 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,228,229.7645921,,,5585391835,453397.5722
1389,11,Laois,84697,2020/04/22 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,196,231.4131551,,,4731211499,398512.4622
1390,12,Leitrim,32044,2020/04/22 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,57,177.8804144,,,4618679673,453253.685
1391,13,Limerick,194899,2020/04/22 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,399,204.7214198,,,7206726912,673892.6905
1392,14,Longford,40873,2020/04/22 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,99,242.2136863,,,3097977869,315245.1728
1393,15,Louth,128884,2020/04/22 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,532,412.7742776,,,2386326963,352203.5172
1394,16,Mayo,130507,2020/04/22 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,390,298.8345453,,,16036984139,2101964.077
1395,17,Meath,195044,2020/04/22 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,570,292.2417506,,,6658570746,554844.7505
1396,18,Monaghan,61386,2020/04/22 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,316,514.7753559,,,3768943157,392803.0473
1397,19,Offaly,77961,2020/04/22 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,228,292.4539193,,,5558826350,561440.3786
1398,20,Roscommon,64544,2020/04/22 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,115,178.1730293,,,7278743876,622494.1546
1399,21,Sligo,65535,2020/04/22 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,95,144.960708,,,5348370378,682286.8703
1400,22,Tipperary,159553,2020/04/22 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,352,220.6163469,,,11551196729,781276.5797
1401,23,Waterford,116176,2020/04/22 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,116,99.84850572,,,4848379555,643184.904
1402,24,Westmeath,88770,2020/04/22 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,392,441.5906275,,,5208705730,422669.3327
1403,25,Wexford,149722,2020/04/22 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,139,92.83872778,,,6332221063,589324.4767
1404,26,Wicklow,142425,2020/04/22 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,503,353.1683342,,,5580728579,427539.1986
1405,1,Carlow,56932,2020/04/23 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,85,149.3009204,,,2432351721,319348.5725
1406,2,Cavan,76176,2020/04/23 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,528,693.131695,,,5575009911,515954.4965
1407,3,Clare,118817,2020/04/23 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,239,201.1496671,,,8722541706,1013948.95
1408,4,Cork,542868,2020/04/23 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1102,202.9959401,,,19529490886,2129949.409
1409,5,Donegal,159192,2020/04/23 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,421,264.4605257,,,14624041937,2145085.774
1410,6,Dublin,1347359,2020/04/23 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,8737,648.4537529,,,2612632655,449433.5318
1411,7,Galway,258058,2020/04/23 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,324,125.5531702,,,17079158586,1972288.286
1412,8,Kerry,147707,2020/04/23 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,274,185.5023797,,,12483603408,1753779.819
1413,9,Kildare,222504,2020/04/23 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,995,447.182972,,,4726063622,422182.0368
1414,10,Kilkenny,99232,2020/04/23 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,230,231.7800709,,,5585391835,453397.5722
1415,11,Laois,84697,2020/04/23 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,198,233.7745139,,,4731211499,398512.4622
